ID	MaternalHaploPop	PaternalHaploPop	HaploSeed
jXbfpzp	CEU	CEU	3954461694
NGS4OYj	CEU	CEU	3738236031
7bOcbcF	GBR	GBR	361035904
gOignpY	CHB	CHB	2970619975
ZQOFYAl	CEU	CEU	2446193858
GVK13nE	MXL	MXL	77179809
q4FA2oj	ASW	ASW	448001922
ugPVON4	CEU	CEU	57742778
GZrEoi8	CEU	CEU	3386326014
Qwm5eEP	CEU	CEU	1709214014
oCOYket	ASW	ASW	691075189
JZEHK2U	ASW	ASW	2499661721
VKE8EhV	CEU	CEU	3373591806
WjBBrd1	CEU	CEU	503901571
DNDrq45	CEU	ASW	2917825232
rrM1kFP	CEU	ASW	2290862260
0blpTHc	CEU	CEU	906111306
xjM5Auy	CEU	CEU	2345414733
XpXIQIE	CEU	CEU	2789801672
oa7Pzvs	GIH	GIH	3663562689
LH7WAIW	CEU	CHB	2044546792
41ojmug	CEU	CEU	1812991757
eISRTYy	CEU	CEU	2781545080
Vqq66Gz	MXL	MXL	1757952894
SLbka9R	ASW	ASW	4076727183
s0acIrt	CEU	CEU	2395905319
UNpr8mx	ASW	ASW	1113640888
xT0jmBH	CEU	CEU	3752979011
WLLLFBd	CEU	CEU	416842058
HToNeV8	CEU	CEU	2246784186
8SqESQ4	CEU	CEU	3605713566
9lL27iD	CEU	CEU	1329965728
0vncYwi	JPT	JPT	3382048423
qffcuq8	CEU	CEU	1328789771
994BFdf	ASW	CEU	3108266164
bCrpbof	CEU	CEU	1104550836
Jb92qe7	CEU	CEU	437269847
hMPS7CS	CEU	CEU	3339389585
ibvtQoq	ASW	ASW	522233205
tf00IJL	ASW	ASW	3282131982
rkSEQrm	CEU	CEU	3828413853
rgKRR1o	ASW	ASW	1194443419
prmUygS	CHS	CHS	4064540686
ssBFCwH	CEU	CEU	3935706173
vZdGa18	ASW	ASW	3639595707
S7H2Pud	ESN	ESN	3723425497
Uc76CJq	CEU	CEU	3228721384
xkjaSyZ	CEU	CEU	3176403889
ycGMzi3	CEU	CEU	4275106780
pa4oNHy	CEU	CEU	3972479811
Jf81Cky	MXL	MXL	3706655742
XK5G0Oc	CEU	CEU	1800974326
UcrOHvQ	PUR	PUR	833052043
iNhO49R	ASW	ASW	1434921414
wZ2bxTq	ASW	ASW	548333949
a2MW6bG	CEU	CEU	632892652
tlPE7bo	ASW	ASW	1022595363
VFGnjif	PUR	PUR	1989754624
hrotUe9	MXL	MXL	3868461864
lb6MEds	CEU	JPT	3745353420
nK5PU2x	CEU	CEU	1863528985
NQDzjun	CHB	CHB	2225615431
sKziKcV	ASW	ASW	3799805774
oFv71RI	ASW	ASW	2056148118
LV114Ob	CEU	CEU	163614932
EHvgy9I	GBR	GBR	1657012774
MXpwFvm	CEU	CEU	353759359
vqtIQGQ	CEU	ASW	4233425046
dB4OJOX	CEU	CEU	2787103141
JpMUjiG	CEU	CEU	2574796247
oE3POxW	CEU	CEU	2549134570
xChN7EU	GBR	CEU	707973443
8ro45Yp	CEU	CEU	2977937791
UgE0EAT	ASW	MXL	1348534461
r8WUZvA	CEU	CEU	2676616936
czriEZw	ASW	ASW	2077648401
0Dg1Ugm	ASW	ASW	2983478542
lWdS9ep	CEU	CEU	512343025
3dylCvu	CEU	CEU	1169264663
tZPHdKx	CHB	CHB	2946339378
OX8r3wT	CEU	CEU	1676202457
JVQWahG	CEU	CEU	2816717210
YI9j1qW	CEU	CEU	1520113235
8rIff1e	CEU	CEU	3381048743
RpHzoeQ	ASW	ASW	2290938580
L47XuO3	CEU	CEU	1566541144
y0LQ7Gp	CEU	CEU	229838445
MqW8Mvp	CEU	CEU	3331805616
HIrP3vk	CHS	CHS	1451509858
Sfdh2OI	ASW	ASW	3769546691
gSNVAYq	ASW	ASW	980815471
EBz3UGp	CEU	CEU	4124184571
WIgwIKW	CEU	CEU	1507147969
J0ICudR	MXL	MXL	2856418463
zM2bi4k	ASW	ASW	2973290415
IR3BjBS	CEU	CEU	1710242076
j3rdwOR	CEU	CEU	3996859155
rpwE203	CEU	CEU	1485734222
KeE7qrg	CEU	ASW	969413061
xWhQVtz	CEU	CEU	3647114088
06ABzD4	CEU	CEU	1893811418
XUpwnSW	CEU	CEU	2824498142
Uhvyn0M	CHS	CEU	3689521287
eBGthAe	CEU	CEU	3290189127
LU1Wazq	CEU	CEU	3794780382
gLL5RzV	CEU	CEU	3562062050
FDZySp5	ASW	ASW	14917102
y9Yzw0W	CEU	CEU	960967654
AlKQBrg	CEU	CEU	234326263
86hP3q2	CEU	CEU	1741116582
5fHSDlI	ACB	ACB	1561857316
x4iydvn	CEU	CEU	1698212
CbBf3dU	CEU	CEU	1568978970
5avUREf	GBR	GBR	2972997965
8EAeAu0	CEU	CEU	2929895139
AkESJB1	CEU	CEU	3070424771
CN5EWJX	MXL	MXL	391346848
FKDRPQW	ASW	ASW	3993540458
Z78sKnQ	CEU	CEU	121171667
wncX9fD	ASW	ASW	2034390878
hm61dhW	CEU	CEU	1675814874
VdoI4kF	CHB	CHB	28146558
FBAgQQ1	ASW	ASW	2382568711
BTLvA3z	CEU	CEU	3386265408
gF4zrVr	CEU	CEU	3124235085
9cTsWEW	CEU	CEU	3646389938
UxXJ7Fz	CEU	CEU	3727073151
ydCUPaP	CEU	CEU	3085522564
WGit9Sd	CEU	CEU	3595641954
6fwtUDW	CEU	CEU	314084568
6yYxdL1	CEU	CEU	4143446659
FcN4P9x	CEU	CEU	40903106
fWHlcrA	CEU	CEU	3207116929
S5iv6Ff	CEU	CEU	60403097
gW6XsII	CEU	CEU	4213835341
B7qNx0o	CHS	CHS	1650686523
aW2TrQF	CEU	CEU	1044215516
G0CPMfB	CEU	CEU	4267363438
QRRfkny	ASW	ASW	553238608
PaWcSnt	ASW	ASW	1789673120
zTfNaAf	CEU	CEU	1789897339
dNzsbzi	CEU	CEU	3893177126
1Mvg6Is	CEU	CEU	2245167786
UWirTfL	ASW	ASW	3122333544
VGNkQJ2	ASW	ASW	3444203553
efViC7W	CEU	CEU	2899835369
NZVOK3X	MXL	MXL	3031958148
DPdTHYL	CEU	CEU	2700837827
m2vsEIP	CEU	CEU	840102616
Rwmzg55	ASW	ASW	811065841
H55rwaY	ASW	ASW	2879623001
krArG7b	CEU	ASW	1006384887
I6t1H3z	CEU	PUR	257217601
P9k2VPE	CEU	CEU	4260851569
UxESwSx	CEU	CEU	1648365575
Tu9bTTP	CEU	CEU	244436559
UeXLt6F	ASW	ASW	3168305903
uU3CmRU	CEU	CEU	1388651888
RNqD0Xn	ASW	ASW	1196361717
GPQNajk	ASW	ASW	3721647844
phapNnw	CEU	CEU	3788613728
4svR06q	ASW	ASW	1176622281
wnrd1Ec	CEU	CEU	1435866044
gllWmd1	CEU	CEU	256058680
blgDGHh	CEU	CEU	373965368
8lF2iWI	CEU	CEU	1945657476
SHMc9rc	CEU	CEU	2021618423
UKJLCIQ	GBR	GBR	478896712
NwvJkN7	CEU	CEU	2279003292
oZlRu7C	CEU	PUR	2616437786
INrK3iL	CEU	CEU	2490175521
dKXyLkm	CEU	CEU	2119889649
rLetV9O	CEU	CEU	1942337307
3h7zaLz	CEU	CEU	1002849867
5oblYi7	CEU	CEU	756946311
JKhHP3E	ESN	ESN	3986349738
xo80u0e	CEU	CEU	2679548496
dhWg1OZ	CEU	CEU	1903505523
WktSPgM	CEU	CEU	227842387
tEkZ1lK	MXL	MXL	2191694007
VQ2vRjf	CHB	CEU	4265975960
qDTZ4ep	CEU	CEU	627904062
IHsRKjr	CEU	CEU	3085521416
xEjM3GJ	CEU	ASW	303959746
3vtrgvi	CEU	ASW	3862740473
6t1Gh8V	CEU	CEU	1389619288
2pdwnBb	CEU	CEU	1416132863
U0pAmSn	ASW	ASW	3871296469
LOfhkgI	CEU	CEU	3802082503
06B9mm3	ASW	ASW	1086804578
G8R6B2H	ASW	JPT	2384765125
3uQbGRU	CEU	CEU	3225826400
d42ORsF	CEU	CEU	2686441000
J801tj8	ACB	ACB	2747864065
7KBel49	CEU	ASW	3355682047
8nGk7qI	CEU	CEU	263128586
840EF0c	CEU	CEU	1474337420
9qbBFWP	CEU	CEU	3336609869
ZxE7w7y	CEU	CEU	3739789573
Q6gPp6j	CEU	CEU	3880290404
lqWoIw7	CEU	CEU	3564445096
3XRizAA	CEU	CEU	1342903694
uZ8Io9a	CEU	CEU	1845524029
ZvlAHFl	PUR	PUR	391943898
zQIMmRv	ASW	CEU	159593821
XKwmTeD	CHS	CHS	2473637921
wVg7cY8	CEU	CEU	2971213465
sDcyq1D	CEU	CEU	2871778750
6X2CUCP	CEU	CEU	2409508796
VvueDrG	CEU	CEU	1633025005
ZQ0CCLm	ASW	ASW	3895257047
urK4dMn	MXL	CEU	288862893
8SQauy0	ACB	ACB	1670061550
1Gd7WsR	CEU	CEU	3500629215
5izOFjm	CEU	CEU	1063545900
3opSAMx	CEU	ASW	4053423712
CiFcvMF	CEU	CEU	749875178
peleMnr	CEU	CEU	723352956
lmuZFcP	ASW	ASW	3389709122
1NBZBiY	CEU	ASW	3920551575
AKhnWK8	CEU	CEU	2274903144
LXap6sV	CHS	CHS	503276810
d3Rrr43	CEU	CEU	1586183070
8XY4gid	CEU	CEU	289928679
eC8elQd	CEU	ASW	2067043651
cHeQuYJ	CEU	CEU	2035813429
b9CfGpg	CEU	CEU	1641430769
wH2xaq1	CEU	CEU	1605327240
nrdNTIs	CEU	CEU	1688751028
HpLwvUd	ASW	ASW	3466292759
gDsBIEC	ASW	ASW	2753748253
b7NJbel	CEU	CEU	963170070
WquB99A	CEU	CEU	3183651618
XDdfWuv	CEU	CEU	686518906
4pjWUhD	CEU	CEU	2638077662
Bglc9pC	ASW	ASW	909288904
uzw5d6P	MXL	MXL	632924352
ry5T53y	ASW	ASW	3783870299
NnRy8lJ	CEU	CEU	764818209
iX7XLKX	ASW	ASW	3697277468
LImAJAL	CEU	CEU	82307629
LuM456s	CEU	CEU	2691808059
5Yi3Kij	CEU	CEU	556862953
gvvJuLT	ASW	ASW	4258758168
v2ZANZ4	CEU	CEU	442465268
e3ezt0E	CEU	CEU	496560017
lxkEDEe	CEU	CEU	1158760776
f3UFwJv	ASW	ASW	2785696855
y59HNHg	CEU	CEU	4109135896
JhVU2Az	CEU	CEU	2841310307
Fx9VGpo	CEU	CEU	56529470
HrEBhRX	ASW	ASW	23850859
WFydMbk	GBR	GBR	3478174584
MT94BZi	ESN	ESN	2056923187
1XekN9J	ASW	ASW	2965004819
TuK7LKc	CEU	CEU	1487663858
jO6M6Ji	CEU	CEU	2442286135
TSyEi2S	CEU	CEU	3083549530
4LNNEjS	CEU	CEU	780452431
lsCY8Ly	ASW	ASW	906320940
s2rz36a	CEU	CEU	916343541
z47XjLg	CEU	ASW	3414300129
LGydhpR	CEU	CEU	3542665731
7bMVWna	ASW	ASW	1901105182
uoRYX2V	ASW	ASW	327021623
VDNVS1z	CEU	CEU	3468959948
IKZ14kP	CEU	CEU	1011208658
vJmGYyc	CEU	CEU	2213077372
YgrydQo	CEU	CEU	2740140747
tb5SdWf	CEU	CEU	2157233666
z6naKeJ	CEU	CEU	3713392005
TCA6v3x	ESN	ASW	249897820
UeLmJHk	MXL	MXL	1724993999
eI4j2jG	PUR	PUR	942295799
QVpoUSP	CEU	CEU	4198153810
mrpfHTd	ASW	CEU	2599912086
nBVLEBG	CEU	CEU	3648610101
rKX4XIG	CEU	CEU	458455984
bM3j1Mq	ASW	ASW	4147480766
2PwjnZx	CEU	CEU	4161931993
LlX5bLS	CEU	CEU	2228690221
uaIhG48	CEU	CEU	1082733332
dQQXMrh	CEU	CEU	3661331115
n2Tzip9	CEU	CEU	78428902
FZ9qWEp	GBR	GBR	3600889181
o9BMkDj	CHB	CEU	2221882444
tf1HSZp	CEU	CEU	1564354031
mjuznNC	PUR	PUR	2002495259
xlNX94R	CEU	CEU	3002793176
x9XJprM	CEU	PUR	3656686554
XRmPFpb	CEU	CEU	3754096700
tv6ZvHt	CEU	CEU	725458174
AJZ3rUA	CEU	CEU	1099179161
FtgvofE	MXL	MXL	3619736999
wXisY90	CEU	CEU	1388584056
4olxx2W	GBR	CEU	208726310
zPzYsD8	ASW	CEU	1668285692
Uc2aPca	CEU	CEU	3068422926
vdDW1Or	CEU	CEU	2285949320
Gdk5WJG	ASW	ASW	1370780514
4xiJNdz	CEU	CEU	952487277
LNnhfN0	ESN	ESN	787322333
PECoXr0	CEU	CEU	36194246
0nxx9j6	CEU	CEU	3357771384
z6ln9L1	CEU	CEU	2389729399
IFRmnGI	CEU	CEU	442169597
8q6AlIN	ASW	ASW	326933576
tcfgW87	CEU	CEU	984803819
AkBnjQx	CEU	CEU	90801319
WxH4KOb	CEU	CEU	1687031609
uNt1lJg	CEU	CEU	2919125773
bVKHjqy	CEU	CEU	436228094
sh5HnSu	CEU	CEU	439969024
HGx93Ny	CEU	CEU	1599534136
dGKSXvg	ASW	ASW	3606022019
1kqfOzR	CEU	CEU	3148658548
gXhPCYa	ASW	ASW	3896658805
Ex487sT	ASW	ASW	3506990011
UznbS1g	CEU	CEU	337560081
DM4bPIu	CHS	CHS	1702662557
xfUUumm	ACB	ACB	3695484111
SbDXtQl	CEU	CEU	1415217680
XsJjFwb	CEU	CEU	816942248
ngipHDB	CEU	CEU	4279455103
C2XxQle	CEU	CEU	1666953742
hErW1mN	CEU	CEU	3266527622
EIrkzIs	CEU	CEU	1527514625
HGFxSfh	GIH	GIH	944109494
qjkxDUb	CEU	CEU	1853904095
cfl41gE	CEU	CEU	1394539145
q2YvYYh	JPT	CEU	820351887
WnhsohT	CEU	CEU	2382098393
FhqanMT	MXL	MXL	3333079334
cYP3Njb	CEU	CEU	3218675894
JKppFDR	ASW	ASW	1787547148
BYlNrDo	CEU	CEU	64614452
EidWIU7	ASW	CEU	1170015803
nQvat3R	ASW	ASW	66744057
FlZk2Lu	CEU	CEU	2103166571
t46FGHt	CEU	CEU	3906036721
UXeEwxC	ASW	ASW	3428727147
0ecOqJn	CEU	CEU	1748126891
h8dcfqh	CEU	CEU	581427503
lhgwp0K	GBR	GBR	478577400
hXpcKC4	CEU	CEU	1806511006
pYLjlwU	ASW	ASW	2510720202
Nd66qxw	ASW	CEU	643859614
RZkSknP	ASW	ASW	1017000071
r3SnHAb	CEU	CEU	1529141524
BCvBEzS	PUR	PUR	4175673649
CqRzqao	ASW	ASW	112114717
eb4x8FE	ASW	ASW	3871441766
rWiRr8f	GBR	GBR	3568031567
3T4vtQa	CEU	CEU	3431961688
qteusaa	ASW	ASW	1204571844
PWxMwEq	GBR	GBR	2469387089
PuadfOJ	MXL	MXL	1001923389
J8ewFqP	GIH	GIH	1713554206
8ElIZFw	CEU	CEU	3682317842
cRjgowv	CEU	CEU	3070116590
R5lOZnK	CEU	CEU	712163260
9ZOEhpy	CEU	CEU	811238468
HGO1Beh	CEU	ESN	3990345464
9XBAA3P	CEU	CEU	980834943
xFP7cgw	CEU	CEU	937498057
F4XVkSN	ASW	ASW	744576399
x1tD0jM	CEU	CEU	1776643873
kpqdbaB	ASW	PUR	1332647976
GgD8NuG	CEU	CEU	3792153075
AIGUWmx	CEU	CEU	1782246247
I10DNvQ	CEU	CEU	45987623
4iFcXiI	CEU	CEU	4243120691
0FGFiHZ	CHS	CHS	3263216502
7xSDRbf	ASW	ASW	1656914178
IfVwnBE	ASW	ASW	660025376
QM2AZtt	CEU	CEU	125618291
YVsLvvb	ASW	ASW	4241173414
vzMFGfb	CEU	CEU	2289022801
JDVVAhs	ACB	CEU	101469328
j4K6y4g	CEU	CEU	2885368222
kMlQDzo	CEU	CEU	1338156103
UGVkTXO	CEU	CEU	1637209265
rOT2Xfa	CEU	CEU	3385003338
Gn9GAOO	ASW	ASW	2428869218
UsCt6rf	CEU	CEU	2195461227
kKgC5Wy	ASW	ASW	3071000057
NQJFtWx	CEU	CEU	2663431172
NZlfB8X	CEU	CEU	2892977278
fNd8LKO	CEU	CEU	681446258
DVZlkVR	CEU	CEU	2340504604
ZsN1b0W	PUR	PUR	2492293602
DzxcEGW	ASW	ASW	3858270151
GZAA3jw	ASW	ASW	3370552768
rqYM5hX	CEU	CEU	4124608220
SHkJXWy	ASW	ASW	1946515421
Hc70ZM0	ASW	ASW	1480300534
qrBpI5A	ASW	CEU	217713713
3DnTAmY	CEU	CEU	570136411
M1ra5Dd	CEU	CEU	1581200466
bIwPO3M	CEU	CEU	3516929541
cjiVYOj	ASW	ASW	1014719083
s1RMVAB	CEU	ASW	3666470504
DYvhycE	CEU	CEU	752744996
qUNqMJW	GBR	GBR	2815793902
xK0fHRl	CEU	CEU	954999495
C2skMuL	GIH	GIH	556723439
6t1JDyJ	ASW	ASW	410547186
RfbsPCO	CEU	CEU	2520316691
Pwo0BnL	ASW	ASW	2847772422
R2jwJNL	CEU	CEU	3573965151
AKKmfK6	CEU	CEU	4140979591
8z08cUv	CEU	CEU	1674589914
OuqSlS1	CEU	CEU	2408245141
YurU2rD	PUR	PUR	908803031
EvqqwjQ	CEU	CEU	3789063907
L9Kgj86	ESN	ESN	2734192099
vVc9Xlq	CEU	CEU	539321612
gRvPnBW	CEU	CEU	2654332836
QEKKuVl	ASW	ASW	1448166552
7uSIHXl	GIH	ASW	3809847611
nUYrm0b	CEU	CEU	3859823277
qkNk9k7	CEU	CEU	260993812
gaKY5wG	CEU	ASW	2349669487
Fa3spCd	CEU	CEU	2481159934
XZaNvEA	CEU	CEU	1168746857
cnU0ytw	CEU	CEU	1532209848
HRP3rKc	CEU	CEU	3680702142
hyrrud2	PUR	PUR	3809410723
ePsxoUW	CEU	CEU	3929202007
Tb9k8jh	MXL	CEU	2990875235
pPi9Rba	CEU	CEU	295999792
D3U3nf1	CEU	CEU	3672271536
GcfMHw0	CEU	CEU	718395114
cshvyWT	CEU	ASW	3014083449
uYfcS2g	JPT	JPT	4279871549
38Qalx5	CEU	CEU	3832458872
MnTwGIT	CEU	CEU	1072465119
4h9QRBX	CEU	ASW	3525372631
1G6uJ0F	ACB	ACB	2693502106
epYJz55	CEU	CEU	4265304002
ltjaJkh	CEU	CEU	4146811175
nUmV0uV	MXL	ASW	3369669455
2sTytI2	ASW	ASW	3109800483
LFBbMUO	ASW	ASW	2748818990
ppW9fxb	CEU	CEU	3549249955
1tUBI9M	CHS	CHS	2738144527
a5esZHn	CEU	CEU	2116330570
iteMbfs	CEU	CEU	1271602045
TDERA0b	ASW	ASW	223222664
XG0Rkcd	CEU	CEU	1389730435
99YsZl0	CEU	CEU	2266434825
hmmbh5i	CEU	GBR	912611579
YFzwJRf	ASW	ASW	25485417
ZvmKeta	ASW	ASW	973443223
sm0yMKc	CEU	CEU	4241832407
vWqFXus	CEU	CEU	3800123998
GqxjePg	PUR	PUR	1912693578
NebWo1U	ASW	ASW	3356193761
1cA1DMK	PUR	CEU	362769257
7eUB4Ct	CEU	ASW	2012374675
uUC246I	GIH	MXL	1687316733
4CsY5D6	CEU	CEU	3419988296
rCVApdN	CEU	CEU	3088793371
szYaNJy	CEU	CEU	1616347334
uOHYQSM	CEU	CEU	3161050841
TmMld8k	ASW	ASW	1801305947
StlkIiv	ASW	ASW	436616846
HyiRGh5	CEU	CEU	3721042668
TD2CA5H	CEU	CEU	3699034584
Q4fIxme	CEU	CEU	3485096617
SsDDndI	CEU	CEU	3039522866
3P4Nk8l	CEU	CEU	597030503
BYIUJDK	CEU	CEU	2998275316
YImI3oE	PUR	PUR	258064846
ezKa06C	CEU	CEU	2803462546
Re9q9Uh	CEU	CEU	3542783051
TAgTHUC	CEU	CEU	4276311770
amHSRPR	JPT	JPT	2053860853
z4XQN4f	CEU	CEU	353855782
sUqwg5l	CEU	CEU	2967204358
Z9txGV4	ESN	ESN	2070149703
58RkI4U	CEU	CEU	1565462605
E4IrURS	CEU	CEU	2169678085
oGRHFoq	CEU	CEU	3281616649
GJsQmNF	CEU	ASW	2159565236
9hGCqct	ASW	ASW	1724102820
L4IjZIY	CEU	CEU	3274161002
0hNFMIh	ASW	ASW	676227828
3KiGdhp	ASW	ASW	2719045328
rj7OHYk	ASW	ASW	1846905304
bvv3Y4V	CEU	CEU	3172505956
lLiace9	CEU	CEU	4012966920
20ihfw4	GBR	GBR	1167012957
BwCYKv9	CEU	CEU	2202421804
MoXliG4	CEU	CEU	1684868196
Bma5XyI	CEU	CEU	2200158399
1ejWh1S	CEU	ASW	169343535
k4EpHd6	CEU	CEU	442981872
J461uzG	CEU	CEU	125979147
gFN9DJB	ASW	ASW	3729223292
M08l09Z	ASW	ASW	4108478083
2HIU3lE	CEU	CEU	827710438
BJ9KqbV	CEU	CEU	3055595429
c9cGrHG	CEU	CEU	1445462103
zg5X8uM	CEU	CEU	1948087957
v0E02Bs	CEU	CEU	3764582170
9cs0sn0	CEU	CEU	2680599687
RxFlM6r	CEU	CEU	3661249383
N4M3BWd	ASW	ASW	3781042289
utjI3BI	CEU	CEU	1609361745
uR92iPM	CEU	CEU	3197214698
PoNVOBo	CEU	CEU	1981411728
78HMbDS	ASW	ASW	4248324396
AmqmhMN	CEU	CEU	3902350538
Bl4ycHw	CEU	CEU	954015516
q1uKEmz	CEU	CEU	2421063500
bPjqzoJ	PUR	PUR	625332654
JL1rJYv	ASW	ASW	1648420761
08DvHBj	ASW	ASW	4008946185
WgehqhT	CEU	CEU	3332573657
5419oLC	ASW	ASW	2040686600
Wjp4gI9	ASW	CEU	51607623
V37WFUB	CEU	CEU	476782857
iCrAbXc	CEU	CEU	526745983
6AkY1el	ASW	ASW	1414916232
tCjTgJ8	CEU	CEU	3962997282
VahAE4M	CEU	ASW	1851348833
FoMaoh7	ASW	ASW	1731649553
x7XhLbA	CEU	CEU	2879567588
8bTQlrr	CEU	CEU	3700462011
RBWGe00	CEU	CEU	2694050218
lSg2qNu	CEU	CEU	3950992224
yIIFbWL	CEU	ESN	2253526676
teij3um	CEU	CEU	425183763
I2LegVA	MXL	MXL	2983310727
k2SzhH4	ASW	ASW	908558366
MJlufk5	CEU	CEU	1003406433
iWhsJ4Y	GBR	GBR	4088525923
sSjZDTM	CEU	CEU	212133581
0yGkSRC	GIH	CEU	1311748180
sxvdZMY	CEU	CEU	1779970172
XKnv6Xn	CEU	ASW	4005958499
rTMuoR3	ASW	ASW	2913312210
ZfqFInN	CEU	CEU	2989628276
K7aozUz	ACB	ACB	686590437
PVboAvv	CEU	CEU	437424429
xwhaoPr	MXL	MXL	877791216
TiESFRL	CEU	MXL	2241281230
r1fUqTZ	ASW	ASW	1205180118
Ggsny66	CEU	CEU	1664329558
6QMS2eZ	CEU	CEU	3816489565
8TL2jGT	ASW	ASW	4170297520
Sx5rhu1	CHS	CHS	481524644
9L5Uwxm	CEU	CEU	4097697536
ruSdJ94	ASW	CEU	817131114
f4BkESH	ASW	ASW	3838019148
nnaPXzy	CEU	CEU	1770171540
MDvxH4d	ASW	ASW	4120526302
FpW5zOG	MXL	MXL	1666386326
9o6TRxf	ASW	ASW	1716986663
WA2atg3	CEU	CHS	3976181666
ZVT5p9E	ASW	ASW	3610435064
9H2X6i6	CEU	ASW	1882387553
sxi8Bln	CEU	CEU	245513507
RWOGNEm	CEU	CEU	391999537
ISGj6c5	CEU	CEU	1201927105
265ufKF	CEU	CEU	1115062503
7bNFyB0	CEU	CEU	3636253218
LxkDAkM	CEU	CEU	1521483558
gnWB40c	CEU	CEU	1207467822
M1OfGtG	CEU	CEU	493408659
Yar86UH	GBR	GBR	1582781823
NR3xNi1	CEU	CEU	1450190662
TSNuqeF	CEU	MXL	1861346081
mr4GBZO	CEU	CEU	3162438397
TZSd4IW	CEU	CEU	197766848
7RFKw42	CEU	CEU	3807399357
RqCsi6l	ASW	ASW	862797375
EmkuHzp	CEU	CEU	4254740868
HIJnbrC	ASW	ASW	510082127
FQdHPSV	CEU	CEU	2236945447
cJzqsBN	CEU	CEU	139237227
MkpcnaX	MXL	MXL	2212990614
t1OiDcV	MXL	MXL	2617694161
38jcTlG	MXL	MXL	1374374576
Uz0EkDr	CEU	CEU	1045299112
wjdLEtx	CEU	CEU	3805332448
AFTY5Tm	CEU	CEU	3440214686
boXDrev	MXL	MXL	829631077
PNnkuU4	CEU	CEU	3323391807
dzCb2xT	CEU	CEU	2287734434
8XcWX75	CEU	CEU	2883884770
h31Zw40	CEU	CEU	3034168229
sECMzCo	CEU	CEU	1531458327
VqNWFp6	CEU	CEU	3380913690
9V6smmH	ASW	ASW	816599745
3e4OGaS	CEU	CEU	185831417
lE4MxAo	CEU	CHS	2693851631
x2rgvWa	CEU	ASW	3878176199
eoNEuez	CEU	CEU	2259901869
KyLifRw	CEU	CEU	1675108626
SPqZvre	CEU	CEU	450126704
KPmrFOG	CEU	CEU	239281403
WH6HnaX	ASW	ASW	3605313578
ittGZdC	CEU	CEU	1560100220
BFGJc89	CEU	CEU	200049237
YvZ6KOD	ASW	ASW	2978616455
jPOwuNL	CEU	CEU	3800421597
jQCsLXk	CEU	CEU	3133438408
xxHg4Lz	CEU	GBR	1221092570
GAdW5ix	CEU	CEU	2518505907
1WgBY3y	CEU	CEU	3883939621
si4gBBB	CHS	CHS	1354052073
0GAb4kW	CEU	CEU	680033282
TfbrBau	CEU	CEU	89140400
tMVhTSq	CEU	ASW	2959731397
83EVfdZ	CEU	CEU	332696917
sAtFKYR	ASW	ASW	2792294081
h8nBFGu	CEU	CEU	3647486645
JJ7VAVB	CEU	CEU	4033497925
XjBRDIx	ASW	ASW	4086212685
jzlwhXz	CEU	CEU	2023036481
7t0TSwV	ASW	ASW	2692515765
V6aGTYp	ESN	ESN	444375316
XoaYvmt	CEU	CEU	1103002257
QFhlOIL	CEU	CEU	3440161555
NRvpwiQ	PUR	PUR	2147109239
hFdUk4l	CEU	CEU	838352336
JdoqIJu	CEU	CEU	2559862873
ja95wJV	ASW	ASW	1346705892
EXuAKWf	ASW	ASW	3421478595
jPKTS4p	CEU	CEU	3042422762
1bwz93O	CEU	CEU	2618683091
R9NSmf3	CEU	CEU	3348726007
aEMX7gD	CEU	CEU	1112163166
bXTWocK	ASW	ASW	2806562402
LaOK0PF	CEU	CEU	2694234561
XSYhXmA	ASW	ASW	2831228081
miJ6Nmw	CEU	CEU	690901044
LoWFV7u	ASW	ASW	3943330320
bUcUyC8	CHS	CHS	1132056027
vXXvszz	CEU	CEU	3755860125
5c0wn48	ASW	ASW	3460187132
Az1rZqr	CEU	CEU	3289267840
J4WlBZG	CEU	CEU	1531668552
Zv0iSTU	CEU	CEU	34595441
rRfApAO	ASW	ASW	2415738212
IsqN5ns	CEU	CEU	2905395294
Zg28uBv	CEU	CEU	2916390982
HWkOUJ9	JPT	JPT	1230488029
biv3337	PUR	CEU	2172247981
kr2urs1	CEU	ASW	3215693525
y9dwE5G	CEU	CEU	2940975054
BjXNvWo	CEU	CEU	596980139
wjP82In	CEU	CEU	67706450
DeDn2qW	CEU	CEU	2085952688
saUnV1k	ASW	CEU	3720757896
GYkinIT	CEU	CEU	2892170832
kci6aDe	ASW	ASW	1347899608
0QmuvLm	CEU	ACB	1092491368
DA5ops9	GIH	GIH	2215987746
RwkfZ5P	CEU	ASW	1396170410
hGjToIB	CEU	CEU	3503563509
v4qcput	CHB	CHB	1659768895
zBViOZM	CEU	CEU	1550218563
ucLdU05	ASW	CEU	2590828480
VPSOKhJ	CEU	CEU	2930368703
I46meu5	CEU	ASW	3762640504
srYiRPD	CEU	CEU	978077814
Vredj8G	ASW	ASW	3741130339
kZIS8tZ	ASW	ASW	1873797321
XCs0Uku	ASW	ASW	1317517701
m5raEdg	CEU	CEU	970441418
h6gswHk	CEU	ESN	3002277553
nUF2qmJ	CEU	CEU	1676677716
FcVHlY2	CEU	CEU	2179713095
hyE91Mw	GBR	GBR	3754807177
Kl5epV4	CEU	CEU	1682960843
q3KMv7z	ASW	ASW	2126070251
