ID	MaternalHaploPop	PaternalHaploPop	HaploSeed
Ilj0VfU	MHDBP000023	MHDBP000053	2153470022
QZjEglp	MHDBP000003	MHDBP000003	3861843837
1vnbdjf	MHDBP000004	MHDBP000004	3977607663
wxMkPCA	MHDBP000022	MHDBP000022	1961654853
K2r2tuW	MHDBP000022	MHDBP000022	2144421136
9ZkyDMR	MHDBP000022	MHDBP000022	2131012097
f4JdZDh	MHDBP000083	MHDBP000083	3435828103
13z0OpS	MHDBP000022	MHDBP000022	2713847192
vYfPsFW	MHDBP000030	MHDBP000043	1175927015
ijsOKvW	MHDBP000022	MHDBP000022	1312122994
62Yz98Y	MHDBP000022	MHDBP000022	3295900104
AVxy3MC	MHDBP000065	MHDBP000065	2523237293
i0qtlhd	MHDBP000022	MHDBP000022	852802380
ZOOeTyU	MHDBP000003	MHDBP000003	2582463267
Pj0SH70	MHDBP000022	MHDBP000022	2346923908
eGyaG6d	MHDBP000022	MHDBP000022	28417087
C5zKwa6	MHDBP000003	MHDBP000003	2180902195
Qf1E9bM	MHDBP000022	MHDBP000022	1215602882
WK5xmd6	MHDBP000065	MHDBP000065	358381212
nOMRg47	MHDBP000065	MHDBP000065	4163194130
lbGUlUe	MHDBP000022	MHDBP000022	1094467443
maJJpAh	MHDBP000042	MHDBP000042	2949425671
UZngo0Q	MHDBP000022	MHDBP000022	2584777458
0uezUf5	MHDBP000022	MHDBP000022	785548377
N7TmfpT	MHDBP000083	MHDBP000083	1307876444
um0j1RL	MHDBP000065	MHDBP000065	494076168
ZRZpadG	MHDBP000003	MHDBP000003	2408298270
a4Hba0k	MHDBP000022	MHDBP000022	2312227146
sL4j1Pt	MHDBP000022	MHDBP000022	2760812836
lDXi1h3	MHDBP000075	MHDBP000075	4141060130
dPzOmVw	MHDBP000022	MHDBP000022	4165334365
WzPYuQJ	MHDBP000003	MHDBP000042	557483513
na23qS9	MHDBP000011	MHDBP000011	2724379990
GYGUWNy	MHDBP000022	MHDBP000022	846076052
5dFuvf9	MHDBP000022	MHDBP000022	399035065
eautrD6	MHDBP000022	MHDBP000022	257324973
5OT6I8U	MHDBP000042	MHDBP000042	979000179
J3bz1Mq	MHDBP000022	MHDBP000083	3520010493
CIGCf6n	MHDBP000004	MHDBP000004	1730717900
8fExQgc	MHDBP000022	MHDBP000022	826490206
c009i9x	MHDBP000022	MHDBP000022	2840858613
pMzxcXL	MHDBP000022	MHDBP000022	1744641886
RELEe5r	MHDBP000022	MHDBP000022	1664146142
FQg25Q4	MHDBP000022	MHDBP000022	1726576715
Yn4Yiww	MHDBP000022	MHDBP000022	1257456726
i6yHd2w	MHDBP000022	MHDBP000022	1033044338
QRjaNUa	MHDBP000042	MHDBP000042	3306339016
EvDnmx9	MHDBP000022	MHDBP000022	880415031
uw60hvF	MHDBP000022	MHDBP000022	2909138142
KtoGGMZ	MHDBP000022	MHDBP000022	3406927925
muUCIPg	MHDBP000022	MHDBP000022	3158137628
9gBryJV	MHDBP000022	MHDBP000022	828828867
0S23sAW	MHDBP000022	MHDBP000022	229624401
243A1RX	MHDBP000022	MHDBP000022	4057169798
NWNZTwT	MHDBP000022	MHDBP000022	2665703708
mitakRM	MHDBP000022	MHDBP000022	2281890831
HxTHbRL	MHDBP000022	MHDBP000022	2056151808
OvATYig	MHDBP000003	MHDBP000003	2376818087
RDZmX39	MHDBP000022	MHDBP000022	516327012
497nv6F	MHDBP000003	MHDBP000003	2482052248
qx8Ql85	MHDBP000022	MHDBP000022	3501906223
Nkap6Wz	MHDBP000022	MHDBP000022	3362785323
2TmpiYW	MHDBP000022	MHDBP000022	544493051
tmuAGAE	MHDBP000022	MHDBP000022	3240025510
dq8ryCQ	MHDBP000022	MHDBP000022	4236741809
qWAi5el	MHDBP000022	MHDBP000022	1593579658
jowa7Hy	MHDBP000030	MHDBP000030	2281978769
AS1OPo0	MHDBP000022	MHDBP000022	2301856479
dPvnMD7	MHDBP000022	MHDBP000022	4239152428
tQq37oO	MHDBP000022	MHDBP000022	3951649516
AvJrzYw	MHDBP000022	MHDBP000031	615728716
DQ1YtTW	MHDBP000022	MHDBP000083	254793226
AVtso8B	MHDBP000022	MHDBP000022	3096565460
SCx0kXc	MHDBP000022	MHDBP000022	2949287445
8jYxdPv	MHDBP000022	MHDBP000022	1526080044
g46Ldz2	MHDBP000022	MHDBP000022	3087698049
pgdXLFV	MHDBP000022	MHDBP000022	3357818679
Wmg1hhI	MHDBP000022	MHDBP000022	1572199684
9PUAPDD	MHDBP000022	MHDBP000004	3105031108
5fAFlIH	MHDBP000022	MHDBP000022	1792425780
c1YcZl2	MHDBP000022	MHDBP000003	278520941
zZ1NWRn	MHDBP000022	MHDBP000077	115485374
Z7dzD3T	MHDBP000022	MHDBP000022	1171684150
x0OOdpM	MHDBP000022	MHDBP000022	1835782236
7IwHwtN	MHDBP000022	MHDBP000022	2317443875
UG7t6fh	MHDBP000022	MHDBP000022	245613416
KGpFp3o	MHDBP000022	MHDBP000022	998917570
ckbAz5R	MHDBP000022	MHDBP000022	659481746
zoskbl7	MHDBP000022	MHDBP000022	601641059
Lq5GICb	MHDBP000022	MHDBP000022	3154915395
XNRYrXI	MHDBP000022	MHDBP000022	2971299073
EMRKiKF	MHDBP000022	MHDBP000022	1992315585
Ha1Md49	MHDBP000022	MHDBP000022	3087345821
kBNKn1k	MHDBP000075	MHDBP000075	1299776907
JjyVPnC	MHDBP000003	MHDBP000003	2159772497
Dc6xYqO	MHDBP000022	MHDBP000022	1826872975
GkDc1xP	MHDBP000004	MHDBP000004	3458627488
w0aAyDN	MHDBP000022	MHDBP000022	1229443032
8JvMIxQ	MHDBP000022	MHDBP000022	45796905
ebP52D5	MHDBP000022	MHDBP000022	2737936513
BK9GtUv	MHDBP000003	MHDBP000003	818014897
yZb5ibV	MHDBP000022	MHDBP000022	378454824
msprJ7J	MHDBP000065	MHDBP000065	1274233446
PCMEbgD	MHDBP000065	MHDBP000065	3189470434
Ycu9hLQ	MHDBP000043	MHDBP000043	3459476296
0mNLoXc	MHDBP000022	MHDBP000022	2485011372
QrTanC8	MHDBP000022	MHDBP000003	140599601
jDpq4DD	MHDBP000022	MHDBP000004	4152939558
sK4VWNO	MHDBP000022	MHDBP000022	615153064
Zrtstgi	MHDBP000022	MHDBP000022	387205331
qj06w22	MHDBP000033	MHDBP000033	872096210
VdKQ7n8	MHDBP000022	MHDBP000004	2346862000
uIvD9Rn	MHDBP000022	MHDBP000022	710530527
JtevSsd	MHDBP000011	MHDBP000042	4054244244
8Zz40OW	MHDBP000022	MHDBP000022	3916197800
ohwyFMO	MHDBP000031	MHDBP000031	3875936841
Gj3L8va	MHDBP000065	MHDBP000065	2060083045
u1l5gTF	MHDBP000022	MHDBP000022	3017847770
istb3JE	MHDBP000022	MHDBP000022	223208504
IgmHvyL	MHDBP000022	MHDBP000022	3087740026
p7CGZqi	MHDBP000011	MHDBP000011	2062182299
2Ci3SId	MHDBP000022	MHDBP000022	3316608871
UgfAwqq	MHDBP000022	MHDBP000022	3169726648
G6VDtsq	MHDBP000004	MHDBP000004	3260821969
P4PZfsH	MHDBP000003	MHDBP000003	1040344984
aOpMOoO	MHDBP000011	MHDBP000011	3338084628
hTxWchZ	MHDBP000003	MHDBP000003	3780343556
uidxlAN	MHDBP000022	MHDBP000022	3602667226
gWxfZYQ	MHDBP000022	MHDBP000022	3439836326
CPoY3Rw	MHDBP000022	MHDBP000022	796182054
kJV4hq9	MHDBP000022	MHDBP000022	2664923749
VhfS6qY	MHDBP000022	MHDBP000022	4197848589
334iGdZ	MHDBP000083	MHDBP000083	780106126
Hd0w255	MHDBP000083	MHDBP000083	1790072136
doQWKXX	MHDBP000032	MHDBP000032	71772389
D19dxU9	MHDBP000022	MHDBP000022	1494815241
INTF6NH	MHDBP000023	MHDBP000023	3472606092
VhFb6g0	MHDBP000042	MHDBP000042	4291470737
eqyXB5w	MHDBP000022	MHDBP000022	338550532
K8kRu3Z	MHDBP000022	MHDBP000053	1738466048
M5UaQuD	MHDBP000030	MHDBP000030	2971665027
pR1uGUU	MHDBP000031	MHDBP000031	601216934
Bx206dj	MHDBP000003	MHDBP000003	4266358039
lEVBw3L	MHDBP000022	MHDBP000022	216908816
TcbXyHt	MHDBP000065	MHDBP000065	334527257
zj8Lb4i	MHDBP000022	MHDBP000022	3590352656
9HvemQt	MHDBP000004	MHDBP000004	3094986745
x37s0Uq	MHDBP000022	MHDBP000022	262699215
iQnhIrI	MHDBP000003	MHDBP000003	681339266
HBmX9MM	MHDBP000065	MHDBP000065	2453349272
O6OFOP6	MHDBP000022	MHDBP000022	2203549131
Dp4mjRw	MHDBP000003	MHDBP000003	2419297317
VivVPrg	MHDBP000032	MHDBP000032	1920790077
TFTqLnl	MHDBP000022	MHDBP000022	4038804941
yGeh8Nz	MHDBP000043	MHDBP000043	1848470210
Ptn5YnG	MHDBP000022	MHDBP000022	1182940408
GyYGVs5	MHDBP000022	MHDBP000022	2803772973
Vfsvx0h	MHDBP000004	MHDBP000004	490861913
ZSy2wNT	MHDBP000032	MHDBP000032	3577786861
0QrXT29	MHDBP000004	MHDBP000004	4124446734
p5SVF2T	MHDBP000022	MHDBP000022	2530639627
hIgri49	MHDBP000004	MHDBP000004	1634214607
GQtYaHO	MHDBP000022	MHDBP000022	219214308
gMjqiRL	MHDBP000022	MHDBP000022	3686043137
GVJZ3sW	MHDBP000003	MHDBP000003	3505844832
A8HhOdT	MHDBP000022	MHDBP000022	2673972166
U3MiBkn	MHDBP000022	MHDBP000022	264832015
lzv7TQ3	MHDBP000022	MHDBP000003	1350336076
y1utyqm	MHDBP000004	MHDBP000004	351820003
sXltO6B	MHDBP000022	MHDBP000022	3589170381
QnaLoap	MHDBP000022	MHDBP000022	1982887234
oBRVmum	MHDBP000022	MHDBP000022	3273145562
hWCOCEC	MHDBP000022	MHDBP000022	963254288
heVHtii	MHDBP000022	MHDBP000022	447343336
q76zREx	MHDBP000022	MHDBP000031	3806422604
QvMrFL0	MHDBP000022	MHDBP000022	2573680018
IuMlvUN	MHDBP000022	MHDBP000022	397034447
fwyv1K6	MHDBP000023	MHDBP000023	304885065
ZHnC7VQ	MHDBP000022	MHDBP000022	322100106
twqOd1v	MHDBP000011	MHDBP000011	2805367327
f0YH0Bp	MHDBP000053	MHDBP000053	1469873125
NUQIBzY	MHDBP000022	MHDBP000022	3098084430
rsQgLtb	MHDBP000075	MHDBP000075	70402945
xXAq7Mv	MHDBP000022	MHDBP000003	3494723292
VABuAq4	MHDBP000083	MHDBP000083	3068035662
5KuEddj	MHDBP000022	MHDBP000022	137100507
DOe9Hie	MHDBP000022	MHDBP000022	4229461128
HBkor2T	MHDBP000077	MHDBP000077	1708409280
rGvOyxQ	MHDBP000022	MHDBP000022	2575602956
zEoNNtd	MHDBP000022	MHDBP000022	330115834
xMKtkHc	MHDBP000022	MHDBP000022	1696131019
aptK2sp	MHDBP000003	MHDBP000003	1712302772
oFmQkLe	MHDBP000022	MHDBP000022	3325564607
mZ0DMXz	MHDBP000083	MHDBP000083	2401234452
CBJRQek	MHDBP000022	MHDBP000003	1241502111
xnMx49D	MHDBP000065	MHDBP000065	2648041923
BfNeRvc	MHDBP000022	MHDBP000022	45307611
rSomRUd	MHDBP000022	MHDBP000022	2741588325
K1XrhsX	MHDBP000077	MHDBP000077	3438279048
TA2f8Bl	MHDBP000003	MHDBP000022	535620682
Jw3oWSX	MHDBP000022	MHDBP000022	1439946492
QxXazKz	MHDBP000042	MHDBP000042	3343598669
G8b7m3Z	MHDBP000083	MHDBP000083	2083677144
4Gxy9cR	MHDBP000022	MHDBP000022	162121989
dWVR8YZ	MHDBP000023	MHDBP000022	2943739817
0vfGsrp	MHDBP000042	MHDBP000042	4064804835
FYDJMCo	MHDBP000022	MHDBP000004	3236472836
3RDxoEP	MHDBP000022	MHDBP000022	1471573944
HsypQI8	MHDBP000042	MHDBP000042	548067066
FR13R56	MHDBP000003	MHDBP000003	1246594697
97XlmRZ	MHDBP000022	MHDBP000022	2949469202
pVnINdv	MHDBP000053	MHDBP000053	272231564
b8OE6FJ	MHDBP000022	MHDBP000022	4205885369
xE04CZS	MHDBP000022	MHDBP000023	3361729171
k0uAgL0	MHDBP000003	MHDBP000003	586966501
NDZJ83O	MHDBP000022	MHDBP000022	2602915732
Nfl6Hh1	MHDBP000022	MHDBP000022	3468418082
NCLhyut	MHDBP000022	MHDBP000003	527416663
x2jUdQM	MHDBP000023	MHDBP000023	2882894053
XH5EVkq	MHDBP000077	MHDBP000077	1220564283
okOHL0v	MHDBP000022	MHDBP000022	1091706282
c6lZkMG	MHDBP000022	MHDBP000003	3894803613
z3LyXIZ	MHDBP000022	MHDBP000022	1661402836
Fv4fYpX	MHDBP000077	MHDBP000077	662675839
cKTUUTy	MHDBP000022	MHDBP000022	331791530
UbnDLu0	MHDBP000022	MHDBP000004	2594530569
tCnbMZf	MHDBP000022	MHDBP000083	622418153
uSmLm4U	MHDBP000022	MHDBP000022	2287813771
GTBn3QQ	MHDBP000022	MHDBP000022	1799490185
4GazG58	MHDBP000022	MHDBP000022	2292018363
h3m9ePZ	MHDBP000042	MHDBP000042	297213332
FyYFx1C	MHDBP000022	MHDBP000022	2321961734
QejBe5g	MHDBP000022	MHDBP000022	2274746107
krv0BFm	MHDBP000022	MHDBP000065	3295173361
jFZPVga	MHDBP000004	MHDBP000004	3533287414
NbMYd9S	MHDBP000022	MHDBP000022	2766462395
7oAPOtr	MHDBP000004	MHDBP000004	3932143716
lZC6hGR	MHDBP000022	MHDBP000022	3972053157
QCeRUzx	MHDBP000022	MHDBP000022	1395116794
IRWAqW6	MHDBP000022	MHDBP000022	117185941
cJMkQ9P	MHDBP000022	MHDBP000022	3698892279
yzURiMb	MHDBP000003	MHDBP000003	2864295662
QYi2RcX	MHDBP000065	MHDBP000022	808516418
1T4Ap7t	MHDBP000004	MHDBP000004	2500420110
LG3uJvj	MHDBP000022	MHDBP000003	1151651596
OICXCuX	MHDBP000022	MHDBP000022	4215795604
aP2hJmB	MHDBP000022	MHDBP000022	3315355524
nFO6Gaw	MHDBP000022	MHDBP000022	1070254840
jtWXmqa	MHDBP000011	MHDBP000011	4001221652
lfefCzG	MHDBP000022	MHDBP000022	3351396624
fAlFa93	MHDBP000022	MHDBP000022	1311754731
d1MFxaw	MHDBP000022	MHDBP000022	3417851428
LDb9Y9F	MHDBP000022	MHDBP000004	2647191487
rGVYqpA	MHDBP000022	MHDBP000022	4017798872
1apv6JE	MHDBP000022	MHDBP000022	3517237562
8s3knJT	MHDBP000022	MHDBP000022	274658879
8phdj5l	MHDBP000022	MHDBP000022	2218137101
UsswStN	MHDBP000022	MHDBP000022	521312580
DPxTLPI	MHDBP000022	MHDBP000022	354562020
tBfqL5I	MHDBP000022	MHDBP000022	895463984
xiTcA5F	MHDBP000022	MHDBP000022	3604246884
BhEGOwz	MHDBP000065	MHDBP000065	408826146
2Zeoims	MHDBP000022	MHDBP000022	822012388
jsyAwCy	MHDBP000022	MHDBP000022	51671978
hjNBJig	MHDBP000065	MHDBP000065	3157913581
oqMAfSj	MHDBP000075	MHDBP000075	4290158525
SFjElox	MHDBP000004	MHDBP000004	3403813976
4P1QQcZ	MHDBP000022	MHDBP000022	831772813
VkUlmTG	MHDBP000022	MHDBP000022	2500405927
htEFCXF	MHDBP000022	MHDBP000022	2450693499
vgWaoLb	MHDBP000004	MHDBP000004	4027097268
D03Yeur	MHDBP000022	MHDBP000022	503117831
3wy1tbi	MHDBP000022	MHDBP000022	273452310
3e6ifcY	MHDBP000042	MHDBP000042	902487488
AHhv7q1	MHDBP000022	MHDBP000022	3874162872
Rt1qObU	MHDBP000083	MHDBP000083	3412387730
YlzrLnA	MHDBP000004	MHDBP000004	2739179380
Y7sfZ8l	MHDBP000031	MHDBP000031	3333903316
isWHyA2	MHDBP000003	MHDBP000003	4122640352
mOxbkVg	MHDBP000083	MHDBP000083	1535986526
nJ7Toos	MHDBP000022	MHDBP000022	3588243531
FR6gg3x	MHDBP000022	MHDBP000022	2720003504
CCNg6vD	MHDBP000022	MHDBP000022	3629641523
UQBRfHT	MHDBP000022	MHDBP000022	1746011877
Q1BqKtD	MHDBP000022	MHDBP000022	951091878
Dgi2L8e	MHDBP000042	MHDBP000042	1552157606
UHPUzSA	MHDBP000022	MHDBP000022	1809639234
xCUzip1	MHDBP000022	MHDBP000022	3654305102
7iIcvPh	MHDBP000042	MHDBP000042	3918536613
pCB3YEY	MHDBP000022	MHDBP000022	3299182440
gq2lQrf	MHDBP000022	MHDBP000022	4011868486
1TBc3dD	MHDBP000011	MHDBP000011	3964354164
Tu265hX	MHDBP000022	MHDBP000022	356512878
svmwTSQ	MHDBP000022	MHDBP000022	3481579534
kZOSCBr	MHDBP000022	MHDBP000083	808368008
3nSZWuw	MHDBP000022	MHDBP000022	3430798959
8yehzV4	MHDBP000022	MHDBP000022	76901327
oj2OXHw	MHDBP000022	MHDBP000022	511964543
nxC71BZ	MHDBP000022	MHDBP000022	4123782523
nA2Ol2q	MHDBP000022	MHDBP000022	198422959
Gy2QptG	MHDBP000022	MHDBP000022	1853014226
oljyqqp	MHDBP000083	MHDBP000083	1027220557
UmlpQIS	MHDBP000022	MHDBP000022	950381377
pKkjS7n	MHDBP000022	MHDBP000022	2665413612
VtDAwMf	MHDBP000022	MHDBP000022	50472492
YkPY2cr	MHDBP000022	MHDBP000022	837606086
eu1zYHt	MHDBP000022	MHDBP000022	976611247
mqapjZm	MHDBP000003	MHDBP000003	4254806722
7Mh43QV	MHDBP000004	MHDBP000004	3853115174
3jY5T00	MHDBP000022	MHDBP000022	381173838
S4vqaS6	MHDBP000022	MHDBP000022	2616550386
9Mp7NQT	MHDBP000065	MHDBP000065	3004427668
HCBiU1f	MHDBP000022	MHDBP000022	2378669110
aAQxhmx	MHDBP000022	MHDBP000022	3168587745
xCLq3fI	MHDBP000022	MHDBP000022	1340550581
vKlvRLD	MHDBP000022	MHDBP000022	3513037476
8oWGBlG	MHDBP000022	MHDBP000022	2106130193
yqH5tap	MHDBP000022	MHDBP000022	3095794545
PMWkfA9	MHDBP000022	MHDBP000022	3632131944
KzRSSdc	MHDBP000004	MHDBP000004	4058781963
187usjO	MHDBP000022	MHDBP000022	537244148
5Tz2iF4	MHDBP000065	MHDBP000065	2628205082
FlP8LqC	MHDBP000083	MHDBP000083	389425591
1l1z4rG	MHDBP000022	MHDBP000022	3966411036
r14cO0W	MHDBP000003	MHDBP000003	3601959183
0FgOmc9	MHDBP000022	MHDBP000022	3413401548
34RVsIJ	MHDBP000022	MHDBP000022	650899348
pvvJEGW	MHDBP000083	MHDBP000083	323151563
1T8Ag8Y	MHDBP000083	MHDBP000083	3783585771
IryOvoG	MHDBP000022	MHDBP000022	2301613880
lqqAGfD	MHDBP000022	MHDBP000022	3755737260
FNZWF9d	MHDBP000022	MHDBP000022	1549845154
sGLYrQY	MHDBP000022	MHDBP000022	567708343
OzayKrz	MHDBP000022	MHDBP000022	306413639
Lca2aFB	MHDBP000022	MHDBP000022	3023106687
i2IR3G3	MHDBP000083	MHDBP000083	990086767
2vIQFes	MHDBP000022	MHDBP000022	3571939941
1PAM5ml	MHDBP000077	MHDBP000077	1496010488
OuDyuQ5	MHDBP000022	MHDBP000077	1173576990
F1jlQEr	MHDBP000004	MHDBP000004	373550496
skCYpwk	MHDBP000022	MHDBP000022	4061649454
AabIlhV	MHDBP000022	MHDBP000022	1225632194
oXIL7MP	MHDBP000022	MHDBP000043	2093318573
uJwiTR5	MHDBP000003	MHDBP000003	3174350342
nxg80Nf	MHDBP000004	MHDBP000004	1941104859
byd1g3q	MHDBP000022	MHDBP000022	1339863691
cqHI8EO	MHDBP000022	MHDBP000022	33115059
x6uf7If	MHDBP000022	MHDBP000022	2701358298
Iy3vORo	MHDBP000004	MHDBP000004	3650946234
prH10x6	MHDBP000077	MHDBP000077	2779554170
PtwO3fq	MHDBP000004	MHDBP000004	2888654182
q9I5sOA	MHDBP000022	MHDBP000022	3938448416
wvobeRR	MHDBP000022	MHDBP000022	1124728485
DFj3wBY	MHDBP000022	MHDBP000003	3744158806
rAEVIFH	MHDBP000022	MHDBP000022	2946365226
nmOxRuj	MHDBP000003	MHDBP000003	476641438
Wv5vArR	MHDBP000032	MHDBP000005	2543711705
xCStI4L	MHDBP000022	MHDBP000022	2319033005
4SIze7h	MHDBP000022	MHDBP000022	1612543694
hHi5Pge	MHDBP000022	MHDBP000022	955002597
MLSsI16	MHDBP000022	MHDBP000022	2537542741
b5b9TqK	MHDBP000004	MHDBP000004	3346988969
fCizWMH	MHDBP000022	MHDBP000022	401706932
Zi1tmxt	MHDBP000022	MHDBP000022	3799311846
Sxm8ROE	MHDBP000004	MHDBP000003	3536325639
cXwJHwV	MHDBP000022	MHDBP000022	1714293355
RdFdSzj	MHDBP000022	MHDBP000022	3262362028
45s8mFd	MHDBP000077	MHDBP000077	2812129382
EiOGftv	MHDBP000022	MHDBP000022	384474002
yfko1Cg	MHDBP000011	MHDBP000011	1699186203
8N8ZAVW	MHDBP000022	MHDBP000022	1781584157
lBZtpkG	MHDBP000022	MHDBP000022	743776558
RJMz07W	MHDBP000004	MHDBP000004	3920861805
lizNf5r	MHDBP000022	MHDBP000022	1072021220
JJvKnXW	MHDBP000031	MHDBP000031	3127800339
GRrKJWG	MHDBP000022	MHDBP000022	2705053250
CTfstaa	MHDBP000022	MHDBP000022	1072805745
9GRoBgY	MHDBP000022	MHDBP000004	3668958387
w9dwDgJ	MHDBP000077	MHDBP000077	2500174110
EzkeXa6	MHDBP000022	MHDBP000022	884509033
XnG0Q2S	MHDBP000022	MHDBP000022	3158419905
eXOLBrR	MHDBP000003	MHDBP000083	3861631056
2wN39iY	MHDBP000022	MHDBP000022	3127534050
lFk9bO1	MHDBP000004	MHDBP000022	731554374
0RlSZLh	MHDBP000022	MHDBP000022	1200205769
JFlK40D	MHDBP000022	MHDBP000022	1585863975
91RIWas	MHDBP000022	MHDBP000022	3504281575
ARpNNwc	MHDBP000042	MHDBP000042	2087020522
9T0KAzy	MHDBP000022	MHDBP000022	3789268416
pEtOtrH	MHDBP000022	MHDBP000022	870856117
nyfHkbA	MHDBP000022	MHDBP000022	3994864544
ym7xKJj	MHDBP000022	MHDBP000022	3362765415
ygYs5tb	MHDBP000005	MHDBP000005	4213123079
4CRYy0W	MHDBP000022	MHDBP000083	2671732271
7RHsV1h	MHDBP000022	MHDBP000022	2190606109
Bu1FOEg	MHDBP000003	MHDBP000003	4145417569
lGZ7EWi	MHDBP000042	MHDBP000042	3498611584
s2Fe9R0	MHDBP000022	MHDBP000022	2325645333
pyoG3TT	MHDBP000065	MHDBP000065	1682396119
cGbUKUp	MHDBP000022	MHDBP000022	663044245
lkvaLMV	MHDBP000022	MHDBP000022	38725119
c4UkNN7	MHDBP000022	MHDBP000022	2378942504
MlhuLcS	MHDBP000032	MHDBP000022	3009588212
SXJvfp4	MHDBP000022	MHDBP000022	4168970508
lN86nbr	MHDBP000022	MHDBP000022	4216176430
AQDJC7r	MHDBP000031	MHDBP000011	2778217599
vZuUd8g	MHDBP000022	MHDBP000022	2065811186
BXkfy4k	MHDBP000022	MHDBP000022	1687074431
iecAVon	MHDBP000043	MHDBP000043	2038506111
QBkVPlX	MHDBP000022	MHDBP000022	3474752199
RZmcQAD	MHDBP000022	MHDBP000022	1529763447
rXWcbec	MHDBP000065	MHDBP000065	4063765546
7m2Nc4C	MHDBP000022	MHDBP000022	3210863693
r9hz020	MHDBP000003	MHDBP000003	2128577320
C18rp7q	MHDBP000022	MHDBP000022	3352276069
tfb0fnj	MHDBP000022	MHDBP000022	1731929765
N2nlVZj	MHDBP000022	MHDBP000022	2653036801
nU5HTtr	MHDBP000022	MHDBP000022	117187073
u4fyqJK	MHDBP000022	MHDBP000022	2479307269
q2z5TxF	MHDBP000022	MHDBP000022	1642486224
Bdrm0h4	MHDBP000022	MHDBP000022	3807766524
SyTEIfU	MHDBP000022	MHDBP000022	3369732673
tZp1RWE	MHDBP000022	MHDBP000022	2231863005
qsDHj5z	MHDBP000022	MHDBP000022	322822673
2Ndfn0V	MHDBP000022	MHDBP000022	2804127914
4bNgoK6	MHDBP000022	MHDBP000031	1964723325
OoFJieG	MHDBP000022	MHDBP000022	3234463166
OJsQWhy	MHDBP000022	MHDBP000022	662804393
8pm5ZDJ	MHDBP000042	MHDBP000042	1969188225
yJ4jGmT	MHDBP000022	MHDBP000023	2024532334
tYu75aw	MHDBP000022	MHDBP000022	4055310914
DJInepu	MHDBP000004	MHDBP000004	1193487474
migwMXZ	MHDBP000022	MHDBP000022	98811043
gOo0TF8	MHDBP000022	MHDBP000022	2649619874
owRFZ0P	MHDBP000022	MHDBP000022	3237155455
rTFNi6y	MHDBP000022	MHDBP000022	438967973
HtJl4I5	MHDBP000022	MHDBP000004	3146442142
l183PvS	MHDBP000022	MHDBP000022	1268502501
5FK6SdP	MHDBP000022	MHDBP000022	2786422446
WSE6kHi	MHDBP000042	MHDBP000042	1265831917
eDUYgrq	MHDBP000003	MHDBP000003	3196082579
g8wpNB7	MHDBP000022	MHDBP000022	1548890240
ytVRxcl	MHDBP000022	MHDBP000022	1838058200
6u2Gl5H	MHDBP000022	MHDBP000022	442572638
woZTgpe	MHDBP000022	MHDBP000022	1876335664
6oh2xbE	MHDBP000032	MHDBP000031	3818727356
itgPKdD	MHDBP000022	MHDBP000022	2167769884
t3UayIY	MHDBP000022	MHDBP000022	2876863345
RRlgI2u	MHDBP000022	MHDBP000022	3794364683
ZucDW7q	MHDBP000022	MHDBP000022	2119817507
rDzH9Dc	MHDBP000022	MHDBP000022	3942505948
IJBiesX	MHDBP000065	MHDBP000065	3925965192
e1Z6gve	MHDBP000053	MHDBP000022	3071004478
Qa1qtMc	MHDBP000022	MHDBP000022	3119340643
URFVy1M	MHDBP000032	MHDBP000032	3293341277
3BEKvn9	MHDBP000065	MHDBP000065	4006964315
LSDgyGo	MHDBP000022	MHDBP000022	905160154
k78PtGn	MHDBP000011	MHDBP000011	1779909225
iZ79Opa	MHDBP000022	MHDBP000022	838809722
ndfCNgR	MHDBP000022	MHDBP000022	1643937259
zX1JmNj	MHDBP000022	MHDBP000022	624866292
PvLdLma	MHDBP000022	MHDBP000022	3800303590
UroXJLY	MHDBP000065	MHDBP000065	3340172759
QKnQ3Vh	MHDBP000004	MHDBP000004	3908721958
JHOmrzd	MHDBP000022	MHDBP000022	2284884310
4z5UVXG	MHDBP000022	MHDBP000022	626568105
5nGA8l4	MHDBP000053	MHDBP000053	198147362
3ewWHM8	MHDBP000022	MHDBP000022	3232428455
7fx8qKX	MHDBP000065	MHDBP000065	1631067688
tadDvye	MHDBP000022	MHDBP000022	4087704186
tJ9pqsU	MHDBP000022	MHDBP000022	2094445229
KyANkxt	MHDBP000022	MHDBP000022	357922573
0SdfkFv	MHDBP000022	MHDBP000022	99378538
J2jRUJh	MHDBP000022	MHDBP000022	1820125953
Og56zob	MHDBP000022	MHDBP000022	388379976
X7dEPhG	MHDBP000083	MHDBP000083	122261068
MtEzzhW	MHDBP000022	MHDBP000022	214605809
xaGwBgu	MHDBP000022	MHDBP000022	2287710130
bRrnQgX	MHDBP000022	MHDBP000022	3671740527
QMmjAJe	MHDBP000004	MHDBP000004	4209069076
WuFIXD9	MHDBP000022	MHDBP000022	1097784452
XdPC8x8	MHDBP000065	MHDBP000065	3485326642
ik6itz0	MHDBP000022	MHDBP000022	2461505087
LY8ht79	MHDBP000075	MHDBP000075	1541359780
xBD4Gxo	MHDBP000004	MHDBP000004	1799177091
8ltoOOp	MHDBP000022	MHDBP000022	3844533981
HLkY2nw	MHDBP000053	MHDBP000053	3338317280
pClgq31	MHDBP000022	MHDBP000022	1360192067
